y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0,"1.542,00000","1.001,00000","5.403,00000","1,00000","19,00000","58,00000","380,00000","29,00000","1.094,00000","31,00000","1.450,00000","21,93647","0,01138","0,00397","0,00664","1,00000","4.274,00000","2,00000","1.715,00000","6.486,00000","0,00119","0,00366","0,00521","0,00422","7.462,00000","9,00000","145,00000","1.209,00000","0,00825","0,00948"
0,"1.450,00000","1.176,00000","5.036,00000","1,00000","16,00000","54,00000","354,00000","27,00000","1.128,00000","28,00000","1.527,00000","15,43283","0,01040","0,00397","0,00661","1,00000","7.463,00000","2,00000","1.601,00000","6.223,00000","0,00123","0,00389","0,00339","0,00481","8.026,00000","10,00000","161,00000","1.270,00000","0,00886","0,00948"
0,"1.450,00000","1.176,00000","5.036,00000","1,00000","16,00000","54,00000","354,00000","27,00000","1.128,00000","28,00000","1.527,00000","19,35735","0,01040","0,00397","0,00661","1,00000","7.463,00000","2,00000","1.601,00000","6.223,00000","0,00123","0,00389","0,00687","0,00455","8.104,00000","10,00000","172,00000","1.270,00000","0,00886","0,00948"
0,"1.407,00000","1.304,00000","4.814,00000","1,00000","15,00000","52,00000","338,00000","25,00000","1.150,00000","26,00000","1.578,00000","15,65293","0,00981","0,00397","0,00660","1,00000","5.658,00000","2,00000","1.532,00000","6.060,00000","0,00125","0,00404","0,00634","0,00354","8.277,00000","11,00000","170,00000","1.310,00000","0,00920","0,00948"
0,"1.753,00000","1.060,00000","5.269,00000","1,00000","18,00000","56,00000","370,00000","28,00000","1.106,00000","30,00000","1.477,00000","23,26998","0,01102","0,00397","0,00663","1,00000","7.760,00000","2,00000","1.674,00000","6.391,00000","0,00121","0,00374","0,00638","0,00598","6.745,00000","9,00000","181,00000","1.230,00000","0,00848","0,00957"
0,"1.753,00000","1.060,00000","5.269,00000","1,00000","18,00000","56,00000","370,00000","28,00000","1.106,00000","30,00000","1.477,00000","25,33355","0,01102","0,00397","0,00663","1,00000","7.760,00000","2,00000","1.674,00000","6.391,00000","0,00121","0,00374","0,00593","0,00354","7.873,00000","9,00000","170,00000","1.230,00000","0,00848","0,00957"
0,"1.608,00000","1.085,00000","5.216,00000","1,00000","17,00000","56,00000","367,00000","28,00000","1.111,00000","29,00000","1.488,00000","25,33355","0,01088","0,00397","0,00663","1,00000","6.672,00000","2,00000","1.657,00000","6.353,00000","0,00121","0,00377","0,00337","0,00340","8.277,00000","9,00000","172,00000","1.239,00000","0,00852","0,00957"
0,"1.608,00000","1.085,00000","5.216,00000","1,00000","17,00000","56,00000","367,00000","28,00000","1.111,00000","29,00000","1.488,00000","29,18745","0,01088","0,00397","0,00663","1,00000","6.672,00000","2,00000","1.657,00000","6.353,00000","0,00121","0,00377","0,00483","0,00357","5.560,00000","9,00000","167,00000","1.239,00000","0,00852","0,00957"
0,"1.548,00000","1.289,00000","4.838,00000","1,00000","15,00000","52,00000","340,00000","25,00000","1.147,00000","26,00000","1.572,00000","15,43283","0,00988","0,00397","0,00660","1,00000","5.668,00000","2,00000","1.540,00000","6.078,00000","0,00125","0,00402","0,00426","0,00350","4.994,00000","11,00000","171,00000","1.306,00000","0,00915","0,00957"
0,"1.543,00000","967,00000","5.484,00000","1,00000","19,00000","59,00000","385,00000","30,00000","1.087,00000","31,00000","1.434,00000","21,88976","0,01160","0,00397","0,00665","1,00000","5.541,00000","2,00000","1.740,00000","6.543,00000","0,00118","0,00438","0,00521","0,00422","7.410,00000","10,00000","145,00000","1.196,00000","0,00816","0,00957"
0,"1.472,00000","1.162,00000","5.061,00000","1,00000","16,00000","54,00000","356,00000","27,00000","1.125,00000","28,00000","1.521,00000","15,21583","0,01047","0,00397","0,00662","1,00000","4.123,00000","2,00000","1.609,00000","6.241,00000","0,00123","0,00387","0,00365","0,00583","7.873,00000","10,00000","151,00000","1.265,00000","0,00881","0,00957"
0,"1.472,00000","1.162,00000","5.061,00000","1,00000","16,00000","54,00000","356,00000","27,00000","1.125,00000","28,00000","1.521,00000","16,56516","0,01047","0,00397","0,00662","1,00000","4.123,00000","2,00000","1.609,00000","6.241,00000","0,00123","0,00387","0,00752","0,00499","9.189,00000","10,00000","193,00000","1.265,00000","0,00881","0,00957"
0,"1.177,00000","1.190,00000","5.011,00000","1,00000","16,00000","54,00000","352,00000","26,00000","1.130,00000","28,00000","1.532,00000","19,08516","0,01033","0,00397","0,00661","1,00000","6.146,00000","2,00000","1.594,00000","6.205,00000","0,00123","0,00390","0,00345","0,00344","5.047,00000","10,00000","173,00000","1.274,00000","0,00886","0,00957"
0,"1.177,00000","1.190,00000","5.011,00000","1,00000","16,00000","54,00000","352,00000","26,00000","1.130,00000","28,00000","1.532,00000","20,77763","0,01033","0,00397","0,00661","1,00000","6.146,00000","2,00000","1.594,00000","6.205,00000","0,00123","0,00390","0,00499","0,00350","6.745,00000","10,00000","170,00000","1.274,00000","0,00886","0,00957"
0,"1.779,00000","937,00000","6.440,00000","1,00000","27,00000","69,00000","452,00000","38,00000","1.015,00000","40,00000","1.275,00000","26,43298","0,01426","0,00397","0,00671","1,00000","5.263,00000","2,00000","2.036,00000","7.192,00000","0,00107","0,00322","0,00634","0,00395","6.745,00000","9,00000","127,00000","1.425,00000","0,00878","0,00962"
0,"1.779,00000","937,00000","6.440,00000","1,00000","27,00000","69,00000","452,00000","38,00000","1.015,00000","40,00000","1.275,00000","30,45413","0,01426","0,00397","0,00671","1,00000","5.263,00000","2,00000","2.036,00000","7.192,00000","0,00107","0,00322","0,00410","0,00479","10.122,00000","9,00000","115,00000","1.425,00000","0,00878","0,00962"
0,"1.778,00000","1.015,00000","6.407,00000","1,00000","26,00000","68,00000","450,00000","38,00000","1.017,00000","39,00000","1.279,00000","23,60185","0,01417","0,00397","0,00671","1,00000","5.227,00000","2,00000","2.026,00000","7.171,00000","0,00107","0,00343","0,00499","0,00366","8.104,00000","9,00000","86,00000","1.172,00000","0,00560","0,00962"
0,"1.778,00000","1.015,00000","6.407,00000","1,00000","26,00000","68,00000","450,00000","38,00000","1.017,00000","39,00000","1.279,00000","25,69485","0,01417","0,00397","0,00671","1,00000","5.227,00000","2,00000","2.026,00000","7.171,00000","0,00107","0,00343","0,00678","0,00395","5.146,00000","9,00000","129,00000","1.172,00000","0,00560","0,00962"
0,"1.753,00000","1.079,00000","6.125,00000","1,00000","24,00000","65,00000","430,00000","35,00000","1.037,00000","37,00000","1.322,00000","24,97733","0,01337","0,00397","0,00669","1,00000","5.634,00000","2,00000","1.938,00000","6.983,00000","0,00109","0,00418","0,00339","0,00446","7.574,00000","14,00000","188,00000","638,00000","0,00696","0,00962"
0,"1.753,00000","1.079,00000","6.125,00000","1,00000","24,00000","65,00000","430,00000","35,00000","1.037,00000","37,00000","1.322,00000","27,19231","0,01337","0,00397","0,00669","1,00000","5.634,00000","2,00000","1.938,00000","6.983,00000","0,00109","0,00418","0,00739","0,00561","10.122,00000","14,00000","176,00000","638,00000","0,00696","0,00962"
0,"1.746,00000","1.108,00000","6.094,00000","1,00000","24,00000","65,00000","428,00000","35,00000","1.039,00000","37,00000","1.327,00000","24,27985","0,01328","0,00397","0,00669","1,00000","5.596,00000","2,00000","1.929,00000","6.962,00000","0,00109","0,00442","0,00365","0,00446","6.745,00000","14,00000","188,00000","662,00000","0,00957","0,00962"
0,"1.733,00000","942,00000","6.033,00000","1,00000","23,00000","64,00000","424,00000","35,00000","1.044,00000","36,00000","1.337,00000","15,65293","0,01311","0,00397","0,00668","1,00000","5.520,00000","2,00000","1.910,00000","6.921,00000","0,00110","0,00458","0,00572","0,00410","6.365,00000","13,00000","129,00000","716,00000","0,00753","0,00962"
0,"1.702,00000","1.021,00000","6.375,00000","1,00000","26,00000","68,00000","448,00000","37,00000","1.020,00000","39,00000","1.284,00000","16,56516","0,01408","0,00397","0,00670","1,00000","5.558,00000","2,00000","2.016,00000","7.149,00000","0,00107","0,00347","0,00626","0,00493","6.489,00000","9,00000","165,00000","1.270,00000","0,00560","0,00962"
0,"1.702,00000","1.021,00000","6.375,00000","1,00000","26,00000","68,00000","448,00000","37,00000","1.020,00000","39,00000","1.284,00000","18,03416","0,01408","0,00397","0,00670","1,00000","5.558,00000","2,00000","2.016,00000","7.149,00000","0,00107","0,00347","0,00582","0,00240","8.672,00000","9,00000","155,00000","1.270,00000","0,00560","0,00962"
0,"1.696,00000","949,00000","6.343,00000","1,00000","26,00000","68,00000","446,00000","37,00000","1.022,00000","39,00000","1.289,00000","13,97641","0,01399","0,00397","0,00670","1,00000","5.520,00000","2,00000","2.006,00000","7.128,00000","0,00107","0,00354","0,00687","0,00454","6.943,00000","11,00000","186,00000","1.482,00000","0,00782","0,00962"
0,"1.696,00000","949,00000","6.343,00000","1,00000","26,00000","68,00000","446,00000","37,00000","1.022,00000","39,00000","1.289,00000","16,10259","0,01399","0,00397","0,00670","1,00000","5.520,00000","2,00000","2.006,00000","7.128,00000","0,00107","0,00354","0,00638","0,00493","6.489,00000","11,00000","167,00000","1.482,00000","0,00782","0,00962"
0,"1.665,00000","1.258,00000","6.186,00000","1,00000","25,00000","66,00000","435,00000","36,00000","1.033,00000","37,00000","1.313,00000","21,67934","0,01354","0,00397","0,00669","1,00000","5.335,00000","2,00000","1.957,00000","7.024,00000","0,00109","0,00383","0,00459","0,00443","6.943,00000","10,00000","122,00000","1.126,00000","0,01047","0,00962"
0,"1.665,00000","1.258,00000","6.186,00000","1,00000","25,00000","66,00000","435,00000","36,00000","1.033,00000","37,00000","1.313,00000","24,97733","0,01354","0,00397","0,00669","1,00000","5.335,00000","2,00000","1.957,00000","7.024,00000","0,00109","0,00383","0,00426","0,00537","6.489,00000","10,00000","172,00000","1.126,00000","0,01047","0,00962"
0,"1.653,00000","938,00000","6.636,00000","1,00000","28,00000","71,00000","466,00000","40,00000","1.002,00000","42,00000","1.247,00000","21,98852","0,01133","0,00397","0,00672","1,00000","5.483,00000","2,00000","2.096,00000","7.320,00000","0,00105","0,00355","0,00531","0,00515","7.492,00000","7,00000","161,00000","1.348,00000","0,00686","0,00962"
0,"1.646,00000","1.068,00000","6.603,00000","1,00000","28,00000","70,00000","464,00000","39,00000","1.004,00000","41,00000","1.251,00000","17,04103","0,01162","0,00397","0,00672","1,00000","5.445,00000","2,00000","2.086,00000","7.299,00000","0,00105","0,00404","0,00626","0,00506","6.745,00000","8,00000","193,00000","1.457,00000","0,00762","0,00962"
0,"1.646,00000","1.068,00000","6.603,00000","1,00000","28,00000","70,00000","464,00000","39,00000","1.004,00000","41,00000","1.251,00000","19,63342","0,01162","0,00397","0,00672","1,00000","5.445,00000","2,00000","2.086,00000","7.299,00000","0,00105","0,00404","0,00582","0,00618","10.122,00000","8,00000","174,00000","1.457,00000","0,00762","0,00962"
0,"1.548,00000","837,00000","6.670,00000","1,00000","29,00000","71,00000","469,00000","40,00000","1.000,00000","42,00000","1.242,00000","15,65293","0,01080","0,00397","0,00672","1,00000","5.156,00000","2,00000","2.107,00000","7.342,00000","0,00105","0,00373","0,00706","0,00427","6.943,00000","7,00000","126,00000","1.446,00000","0,00686","0,00962"
0,"1.548,00000","837,00000","6.670,00000","1,00000","29,00000","71,00000","469,00000","40,00000","1.000,00000","42,00000","1.242,00000","17,04103","0,01080","0,00397","0,00672","1,00000","5.156,00000","2,00000","2.107,00000","7.342,00000","0,00105","0,00373","0,00469","0,00461","7.484,00000","7,00000","80,00000","1.446,00000","0,00686","0,00962"
0,"1.517,00000","840,00000","6.703,00000","1,00000","29,00000","71,00000","471,00000","40,00000","998,00000","42,00000","1.238,00000","21,93425","0,01398","0,00397","0,00672","1,00000","5.191,00000","2,00000","2.117,00000","7.364,00000","0,00105","0,00382","0,00522","0,00461","7.440,00000","7,00000","145,00000","1.695,00000","0,00686","0,00962"
0,"1.389,00000","837,00000","6.670,00000","1,00000","29,00000","71,00000","469,00000","40,00000","1.000,00000","42,00000","1.242,00000","31,32898","0,01080","0,00397","0,00672","1,00000","5.156,00000","2,00000","2.107,00000","7.342,00000","0,00105","0,00373","0,00656","0,00471","8.183,00000","7,00000","193,00000","1.446,00000","0,00686","0,00962"
0,"1.759,00000","1.048,00000","5.295,00000","1,00000","18,00000","57,00000","372,00000","29,00000","1.104,00000","30,00000","1.472,00000","22,94278","0,01109","0,00397","0,00663","1,00000","7.463,00000","2,00000","1.682,00000","6.410,00000","0,00120","0,00373","0,00650","0,00448","6.616,00000","9,00000","183,00000","1.226,00000","0,00843","0,00966"
0,"1.759,00000","1.048,00000","5.295,00000","1,00000","18,00000","57,00000","372,00000","29,00000","1.104,00000","30,00000","1.472,00000","24,97733","0,01109","0,00397","0,00663","1,00000","7.463,00000","2,00000","1.682,00000","6.410,00000","0,00120","0,00373","0,00604","0,00444","7.722,00000","9,00000","172,00000","1.226,00000","0,00843","0,00966"
0,"1.753,00000","1.060,00000","5.269,00000","1,00000","18,00000","56,00000","370,00000","28,00000","1.106,00000","30,00000","1.477,00000","19,35735","0,01102","0,00397","0,00663","1,00000","6.116,00000","2,00000","1.674,00000","6.391,00000","0,00121","0,00374","0,00626","0,00631","8.104,00000","9,00000","170,00000","1.235,00000","0,00848","0,00966"
0,"1.753,00000","1.060,00000","5.269,00000","1,00000","18,00000","56,00000","370,00000","28,00000","1.106,00000","30,00000","1.477,00000","22,30211","0,01102","0,00397","0,00663","1,00000","6.116,00000","2,00000","1.674,00000","6.391,00000","0,00121","0,00374","0,00582","0,00561","6.616,00000","9,00000","153,00000","1.235,00000","0,00848","0,00966"
0,"1.705,00000","1.246,00000","4.911,00000","1,00000","15,00000","53,00000","345,00000","26,00000","1.140,00000","27,00000","1.555,00000","27,97346","0,01007","0,00397","0,00660","1,00000","4.494,00000","2,00000","1.563,00000","6.132,00000","0,00124","0,00397","0,00609","0,00481","4.856,00000","11,00000","161,00000","1.292,00000","0,00905","0,00966"
0,"1.631,00000","1.073,00000","5.242,00000","1,00000","17,00000","56,00000","368,00000","28,00000","1.109,00000","29,00000","1.482,00000","24,97733","0,01095","0,00397","0,00663","1,00000","4.919,00000","2,00000","1.665,00000","6.372,00000","0,00120","0,00376","0,00483","0,00337","4.994,00000","9,00000","172,00000","1.235,00000","0,00848","0,00966"
0,"1.631,00000","1.073,00000","5.242,00000","1,00000","17,00000","56,00000","368,00000","28,00000","1.109,00000","29,00000","1.482,00000","28,77705","0,01095","0,00397","0,00663","1,00000","4.919,00000","2,00000","1.665,00000","6.372,00000","0,00120","0,00376","0,00476","0,00354","5.453,00000","9,00000","168,00000","1.235,00000","0,00848","0,00966"
0,"1.608,00000","1.085,00000","5.216,00000","1,00000","17,00000","56,00000","367,00000","28,00000","1.111,00000","29,00000","1.488,00000","24,27985","0,01088","0,00397","0,00663","1,00000","4.123,00000","2,00000","1.657,00000","6.353,00000","0,00121","0,00377","0,00469","0,00306","9.013,00000","9,00000","86,00000","1.243,00000","0,00852","0,00966"
0,"1.608,00000","1.085,00000","5.216,00000","1,00000","17,00000","56,00000","367,00000","28,00000","1.111,00000","29,00000","1.488,00000","27,97346","0,01088","0,00397","0,00663","1,00000","4.123,00000","2,00000","1.657,00000","6.353,00000","0,00121","0,00377","0,00656","0,00433","6.943,00000","9,00000","83,00000","1.243,00000","0,00852","0,00966"
0,"1.543,00000","956,00000","5.512,00000","1,00000","19,00000","59,00000","387,00000","30,00000","1.085,00000","32,00000","1.429,00000","21,89087","0,01168","0,00397","0,00665","1,00000","5.541,00000","2,00000","1.749,00000","6.563,00000","0,00118","0,00433","0,00521","0,00422","7.411,00000","11,00000","145,00000","1.192,00000","0,00811","0,00966"
0,"1.542,00000","978,00000","5.457,00000","1,00000","19,00000","58,00000","384,00000","30,00000","1.090,00000","31,00000","1.439,00000","21,93870","0,01153","0,00397","0,00664","1,00000","5.856,00000","2,00000","1.732,00000","6.524,00000","0,00118","0,00438","0,00521","0,00422","7.463,00000","10,00000","145,00000","1.200,00000","0,00816","0,00966"
0,"1.494,00000","1.149,00000","5.087,00000","1,00000","16,00000","55,00000","358,00000","27,00000","1.123,00000","28,00000","1.516,00000","15,00188","0,01053","0,00397","0,00662","1,00000","6.092,00000","2,00000","1.617,00000","6.260,00000","0,00123","0,00386","0,00392","0,00525","7.722,00000","10,00000","110,00000","1.261,00000","0,00876","0,00966"
0,"1.494,00000","1.149,00000","5.087,00000","1,00000","16,00000","55,00000","358,00000","27,00000","1.123,00000","28,00000","1.516,00000","16,33224","0,01053","0,00397","0,00662","1,00000","6.092,00000","2,00000","1.617,00000","6.260,00000","0,00123","0,00386","0,00766","0,00481","9.013,00000","10,00000","196,00000","1.261,00000","0,00876","0,00966"
